id,title,body,category,priority,title_length,body_length
12,Account bloccato: utente admin_01 fermo (troppi tentativi) timeout,"error di stmapa isolato: impossibile stampare la fatt. 8180/21. Il sys. genear il PDF correttamente a video, ma l'invio lala stampante fallisce. Altre fatture vengono stampate regolarmente. Il cliente Abate Group è in attesa del cartaceo per il ritiro mecre. con condizioni commerciali per bug - timeout",Amministrazione,alta,66,303
13,Manutenzione: pulizia account inattivi per sconto,"Monitoraggio passivo dei log modulo gestione utenti per statistiche utilizzo. Analisi a posteriori dei traccaiti per identificare trend di lungo periodo. Non ci sono errori attivi o malfunzionamenti. Attività di studio per future ottimizzazioni, senza impatto attuale.c",Amministrazione,bassa,49,269
14,Manutenzione: pulizia account inattivi per condizioni commerciali - login fallito,"Mancato allineamento incassi: il bonifico di 463.36 non risulta in contabilità. In banca è presente, ma il modulo reportistica non lo ha importato automaticamente. Necessario inserimento manuale o forzatura sync per chiudere la posizione del cliente Togliatti Group. Il issue riguarda solo i bonifici di ieri.",Amministrazione,media,81,309
15,Rallentamento fatturazione: salvataggio impiega 40 secondi (troppo),"Mancata ricezione notifica approvazione ordine ORD-15411. Il responsabile ha approvato, ma l'email non è arrivata all'amministrazione. Senza notifica la doczione non parte. Verificare code di psota in uscita su ambiente staging.",Amministrazione,media,67,228
16,Task: aggiornamento anagrafica pianificato,"Duplicazione righe in visualizzazione estratto conto Barcaccia, Chiappetta e Murialdo Gropu. Le fatture appaiono due volte nella lista a video. Il saldo finale è corrett,o è solo un error visivo che confonde gli operatori. Richiesta pulizia della view nel modulo ordini. - condizioni commercialio",Amministrazione,bassa,42,296
17,err. calcolo IVA: importo errato su doc estera (non validabile),"URgente completare la registrazione del pagamento per l'ordine ORD-34473 del cliente Nibali, Finotto e Cavlo e figli. Il applicativo mostra error ERR_TIMEOUT durante l'inserimento dell'importo 984.51 in catalogo. Il bonifico riuslta effettuato ma il gestionale non salva i dati. Blocco critico che impedicse conferma ordine e spedizoine merce. Richiseto supporto tecnico immediato.",Amministrazione,alta,63,381
18,Discrepanza contabile: bonifico 163.76 non visibile (chiusura bloccata),Malfunzionamento export Excel per report mensile. La generazione del file si interrompe a metà con errore generico. I dati a video sono corretti. Serve il file esportato per riunione di domani mattina. Workaround richiesto. - relativo a  grazie mille per sincronizzazione,Amministrazione,media,71,271
19,Backup: storico fatture 2009,"Data entr:y modifica scheda informativa cliente Faranda, Piazzi e Abate Group. Aggiornamento campi email martina35@roncalli.eu e referente mario.rossi. Modifica puramente formale per completezza anagrafica. Attività amministrativa standard di basso livello, gestibile in background. assistenza - memory leak - sconto con sincronizzazione",Amministrazione,bassa,28,337
20,Backup: storico fatture 2015 con bug,"Data entry: modifica scheda informativa cliente Pizziol e figli. Aggiornamento campi email marcantonio83@ligorio.it e referente giulia.verdi. Modifica puramente formale per completezza anagrafica. Attività amministrativa standard di basso livello, gestibile in background., problema su account con timeoutr",Amministrazione,media,36,306
21,Task: aggiornamento anagrafica pianificato,Proposta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 8 utenti che non accedono da mesi. Attività di igiene del database da schedulare come task di routine. Nessun mipatto sugli utenti attivi o sul servizio di produzione. - relativo a assistenza,Amministrazione,bassa,42,279
22,Backup: storico fatture 1996 - preventivo,"L'utente admin_01 segnala lentezza esasperante nel modulo fatturazione. Il salvataggio di ogni fattura impiega 30-40 secondi. Non è un blocco totale, ma dimezza la produttività dell'ufficio. Necessaria verifiac performance database o rete su ambiente sviluppo.",Amministrazione,media,41,260
23,Monitoraggio: log modulo utenti (nessun errore),"bug di stampa isolato: impossibile satmpare la fatt. 5618/23. Il system genera il PDF correttamente a video, ma l'invio alla stampante fallisce. Altre ftature vengono stampate regolarmente. Il cliente Govoni-Trapanese s.r.l. è in tatesa del cartaceo per il ritiro merce. - relativo a account",Amministrazione,media,47,291
24,Batch: consolidamento dati contabili,"Mancata ricezione notifica approvazione ordine ORD-10579. Il responsabile ha approvato, ma l'email non è arrivata all'amministrazione. Senza notifica la fatturazione non patre. Verificare code di posta in uscita su ambiente produzione. - relativo a blocco",Amministrazione,media,36,255
25,Backup: storico fatture 1974 ordine urgente,"Attività di background: archiviazione documenti storici cliente Interminei SPA per anno 1974. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio morto per liberare spazio. Nessuna urgenza operativa: il task può girare nei momenti di inattività del sys. Operazione di manutenizone ordinaria del database. per disponibilità",Amministrazione,alta,43,339
26,Funzione rotta: tasto upload PDF non cliccabile per memory leak per negoziazione login fallito,Procedura di backup storico: export fatture anno 1980 per archivio sicurezza. Generazione file statico in formato CSV da conservare server-side. Operazione a bassa priorità da acocdare ai job notturni o weeeknd. Serve solo per compliance e non per attività correnti.,Amministrazione,bassa,94,266
27,Errore validazione: codice fiscale corretto rifiutato dal sistema,ASAP completare la registrazione del pagamento per l'ordine ORD-38173 del cliente Gelli s.r.l.. Il sistema mostra err. 504 druante l'inserimento dell'importo 192.65 in reportistica. Il bonifico risulta effettuato ma il gestionale non salva i dati. Blocco critico che impedisce conferma ordine e spedizione merce. Richiesto supporto tech immediato. - timeouto,Amministrazione,alta,65,358
28,Backup: storico fatture 2014,"Durante l'elaborazione della fat 1745/20 per il cliente Villarosa, Navone e Lerner Group, il sys. catalogo si è bloccato generando errore SQL_ERROR_1045. L'operazione di registrazione pagamento di 78.155 non può essere completata. Il cliente attende conferma per procedere con 'lordine ORD-59241. Necessario intervento urgente per sbloccare il processo di fatturazione. - relativo a  richiesta esterna per disponibilità",Amministrazione,alta,28,419
29,Manutenzione: pulizia account inattivi,"Attività di background: archiviazione documenti storici cliente Prada, Baroffio e Munari e figli per anno 2014. Si tratta di spostare vecchi file (fattur,e contratti) nell'archivio morto per liberare spazio. Nessuna urgenza operativa: il task può girare nei momenti di inattività del sisetma. Operazione di manutenzione ordinaria del database. per disponibilità",Amministrazione,bassa,38,361
30,Errore validazione: codice fiscale corretto rifiutato dal sistema,err. validazione codice fiscale per nuovo cliente Gianvecchio e figli. Il applicativo lo segna come errato anche se è formalmente valido. Impedisce il salvataggio della scheda cliente. Necesasrio bypassare il controllo o correggere l'algoritmo di validazione.,Amministrazione,media,65,259
31,Errore validazione: codice fiscale corretto rifiutato dal sistema crash condizioni commerciali con errore critico,"L'utente giulia.verdi segnala lentezza esasperante nel modulo fatturazione. Il salvataggio di ogni fattura ipmiega 30-40 secondi. Non è un blocco totale, ma dimezza la produttività dell'ufficio. Necessaria check performance database o rete su ambiente sviluppo. performance con condizioni commerciali - crash",Amministrazione,alta,113,308
32,URGENTE: Account bloccato operatore_23 - errore ERR_CONNECTION_REFUSED su sys. fatturazione con crash,URgente completare la registrazione del pagamento per l'ordine ORD-41253 del cliente Trebbi-Gradenigo Group. Il sistema mostra errore ERR_CONNECTION_REFUSED durante l'inserimento dell'importo 723.57 in fatt.zione. Il bonifico risulta effettuato ma il gestionale non salva i dati. Blocco critico che impedicse conferma ordine e spedizione merce. Richiesto supporto tecnico immediato. - negoziazione,Amministrazione,alta,101,397
33,Bug interfaccia: anagrafica Fibonacci-Liguori SPA illeggibile (campi vuoti) - listino - memory leak - timeout,URgente completare la registrazione del pagamento per l'ordine ORD-98633 del cliente Fibonacci-Liguori SPA. Il sistema mostra bug OutOfMemoryError durante l'inserimento dell'importo 1129.73 in vendite. Il bonifico risulta effettuato ma il gestionale non salva i dati. Blocco critical che impedisce conferma ordine e spedizione merce. Richiesto supporto tec. immediato.,Amministrazione,alta,109,368
34,Archivio: documentazione storica 1986,Richiesta estrazione dati statistici su utilizzo lcienze Linea Basic. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso inetrno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono. disponibilità con sincronizzazione,Amministrazione,bassa,37,289
35,Task: aggiornamento anagrafica pianificato per disponibilità con preventivo,"issue di visualizzazione anagrafica cliente Canova-Bonaventura Group. Alcuni campi (telefono, indirizzo) appaiono vuoti anche se popolati nel DB. Rende difficile contattare il cliente per sollecito pagamenti. Bug dell'interfaccia clienti da correggere.",Amministrazione,media,75,252
36,"Blocco sistema durante elaborazione fattura 8284/20 per Boccherini, Caffarelli e Querini e figli",Proposta di manutenzione ordinaria: pulizia account inattivi da lungo peroido. Lista di 8 utenti che non accedono da mesi. Attività di igiene del database da schedulaer come task di routine. Nessun impatot sugli utenti attivi o sul servizio di produzione. - negoziazionel,Amministrazione,bassa,96,271
37,Anomalia visiva: duplicazione righe estratto conto (confusione),Malfunzionamento epxort Excel per report mensile. La generazione del file si interrompe a metà con err generico. I dati a video sono corretti. Serve il file esportato per riunione di domani mattina. Workaround richiesto.,Amministrazione,media,63,220
38,Export fallito: report mensile si blocca a metà (serve urgente),"Errore validazione codice fiscale per nouvo cliente Andreozzi, Cundari e Salvini Group. Il sys. lo segna come errato anche se è formalmente valido. Impedisce il salvataggio della scheda cliente. Necessario bypassare il controllo o correggere l'agloritmo di validazione. per disponibilità con crashv",Amministrazione,alta,63,298
39,Export fallito: report mensile si blocca a metà (serve ASAP) con condizioni commerciali per login fallito,Controllo qualità dati contabili storici per archivio. Verifica di routine sulla coerenza dei vecchi movimenti di anni passati. Non bolcca nessuna attività corrente e non richiede correzioni urgenti. Si può procedere gradualmente alla validazione dei record passati. bug con login fallitoo,Amministrazione,media,105,289
40,Archivio: documentazione storica 2018 - condizioni commerciali - negoziazione,Richiesta estrazione dati statistici su utilizzo licenze Lniea Accessori. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le rsiorse lo permettono. con preventivo sincronizzazione per sconto,Amministrazione,bassa,77,301
41,Anomalia visiva: duplicazione righe estratto conto (confusione),"Mancato allineamento incassi: il bonifico di 1138.11 non risulta in contabilità. In banca è presente, ma il modulo clienti non lo ha importato automaticamente. Necessario inserimento manuale o forzatura sync per chiudere la posizione del cliente Pisacane SPA. Il problema riguarda solo i bonifcii di ieri., problema su aggiornamento per condizioni commerciali - disponibilità",Amministrazione,media,63,375
42,Task: aggiornamento anagrafica pianificato con login fallito,"Monitoraggio passivo dei log modulo gestione utenti per statistcihe utilizzo. Analisi a posteriori dei tracciati per identificare trend di lungo peirodo. Non ci sono errori attivi o malfunzionamenti. Attività di studio per future ottimizzazioni, senza impatto attuale. bug",Amministrazione,media,60,272
43,Info: statistiche licenze Linea Pro con sincronizzazione,Proposta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 9 utenti che non accedono da emsi. Attività di igiene del database da schedulare come task di routine. Nessun impatto sugli utenti attivi o sul servizio di produzione. scontoi,Amministrazione,bassa,56,263
44,Manutenzione: pulizia account inattivi,Malfunzionamento xeport Excel per report emnsile. La generzaione del file si interrompe a metà con problem generico. I dait a video sono corretti. Serev il file esportato per riunione di domani mattina. Workaround richiesto.,Amministrazione,media,38,224
45,Errore calcolo IVA: importo errato su fattura estera (non validabile),"Richiseta estrazione dati statistici su utilizzo licenze Linea Enterprise. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediaat. Elaborazione da fare offline quando le risorse lo permettono., problema su modulot",Amministrazione,media,69,280
46,Batch: consolidamento dati contabili,"Data entry: modifica scheda informativa cliente Cimarosa e figli. Aggiornamento campi email contarinistefani@longhena-luna.it e referente operatore_23. Modifica puramente formale per completezza anagarfica. Attività amministrativa standard di basso livello, gestibile in background.",Amministrazione,bassa,36,282
47,Timeout ricerca: impossibile filtrare fatture > 30 giorni,"Duratne l'elaborazione delal fattura 1316/23 per il cleinte Maejwski, Canevascini e Monicelli Group, il sistema clienti si è bloccato egnerando errore 500. L'oeprazione di registrazione pagamento di 1166.56 non può essere completata. Il cliente attende conferma per procedere con l'ordine ORD-78704. Necessario intervento urg. per sbloccare il processo di fatturazione. ordine urgente",Amministrazione,alta,57,384
48,bug critico: impossibile completare pagamento ordine ORD-50452 errore critico,"URgente completare la registrazione del pagamento per l'ordine ORD-50452 del cliente Brgaadin, Aloisio e Zacco s.r.l.. Il applicativo mostra errore 503 duarnte l'inserimento dlel'importo 129.847 in fatturazione. Il bonifico risulta effettuato ma il gestionale non salva i dati. Blocco critico che impedisce conferma ordine e spedizione merce. Rcihiesto supporto tecnico immediato.",Amministrazione,alta,77,380
49,Monitoraggio: log modulo utenti (nessun errore) - performance,"Problema di visualizzazione anagrafica cliente Mantegazza-Marinetti Group. Alcuni campi (telefono, indirizzo) appaiono vuoti anche se pooplati nel DB. Rende difficile contattare il cliente per sollecito pagamenti. Bug dell'interfaccia vendite da correggere.",Amministrazione,media,61,257
50,Backup: storico fatture 2010 con sconto disponibilità con negoziazione,Nota di update anagrafica per cliente Galtarossa s.r.l. nel sys catalogo. Inseriti dati nuovo referente operatore_23 a puro tiotlo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Semplice data entry per tenere ordinato lo storico contatti. - memory leak con performance - listinot,Amministrazione,bassa,70,318
51,Task: aggiornamento anagrafica pianificato performance con timeout,Richeista estrazione dati statistici su utilizzo licenze Linea Pro. Il report esrve esclusivamente per proiezioni di budget anon prossiom (uso interno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono. per timeout,Amministrazione,media,66,264
52,Bug interfaccia: anagrafica Lucchesi Group illeggibile (campi vuoti),err. validazione codice fiscale per nuovo cliente Lucchesi Group. Il system lo segna come errato acnhe se è formalmente valido. Impedisce il salvataggio della scheda cliente. Necessario bypassare il controllo o correggere l'algoritmo di validazione.,Amministrazione,media,68,249
53,Export fallito: report mensile si blocca a metà (serve urgente) sincronizzazione - performance per sconto,"Mancato allineamento incassi: il bonifico di 427.75 non risulta in contabilità. In banca è presente, ma il modulo assistenza non lo ha importato automaticamente. Necessario inserimento manuale o forzatura sync per chiudere la posizione del cliente Moneta, Ludoviis e Terragni e figli. Il problema riguarda solo i bonifici di ieri. - condizioni commerciali - crash - listino",Amministrazione,alta,105,373
54,Task: aggiornamento anagrafica pianificato,"Attività di background: archiviazione documenti storici clienet Sanguineti-Sermonti Group per anno 1981. Si tratat di sposatre vechci file (fatture, contratti) enll'archivio morto per liberare spazio. Nessuna urgenza operativa: il task può girare nei momenti di inattività del sys.. Operazione di manutenzione ordinaria del database.",Amministrazione,bassa,42,333
55,Errore validazione: codice fiscale corretto rifiutato dal sistema,Malfunzionamento export Excel per report mensile. La generazione del file si interrompe a metà con errore generico. I dati a video sono corretti. Serve il file esportato per riunione di domani mattina. Workaround richiesto.,Amministrazione,media,65,223
56,Anomalia visiva: duplicazione righe estratto conto (confusione),"Monitoraggio passivo dei log modulo gestione utenti per statistiche utilizzo. Analisi a postreiori dei tracciati per identificare trend di lungo periodo. Non ci sono erroir attivi o malfunzionamenti. Attività di studio per future ottimizzazioni, senza impatto attuale. - bug per negoziazione",Amministrazione,media,63,291
57,Backup: storico fatture 2002 con performance per crash,Procedura di backup storico: export fatture anon 2002 per archivio sicurezza. Generazione file statico in formato CSV da conservare server-side. Operazione a bassa priorità da accodare ai job notturni o weekend. Serve solo per compliance e non per attività correnti.,Amministrazione,bassa,54,266
58,Errore validazione: codice fiscale corretto rifiutato dal sistema,"Data entry: modifica scheda informativa cliente Gonzaga-Tirabassi SPA. Aggiornamento campi email gianpaolotremonti@rapisardi.com e referente admin_01. Modfiica puramente formale per completezza anagrafica. Attviità amministrativa standard di basso livello, gestibile in background.",Amministrazione,media,65,281
59,Discrepanza contabile: bonifico 755.31 non visibile (chiusura bloccata),"Data entry: modifica scheda informativa cliente Pacetti, Curiel e Rocca SPA. update capmi email rocco03@carullo.it e referente mario.rossi. Modifica puramente formale per completezza anagrafica. Attività amministrativa standard di basso livello, gestibile in background.",Amministrazione,media,71,270
60,Mancata notifica: email approvazione persa (processo fermo) crash - disponibilità negoziazione,Nota di aggiornamento anagrafica per cliente Onio e figli nel applicativo ordini. Inseriti dati nuovo referente admin_01 a puro titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Semplice data entry per tenere ordinato lo storico contatti. con listino con listino,Amministrazione,bassa,94,305
61,URGENTE: Account bloccato mario.rossi - problem ERR_CONNECTION_REFUSED su sistema fatt.zione,Nota di aggiornamento anagrafica per cliente Martucci s.r.l. nel applicativo fatturazione. Inseirti dati nuovo referente mario.rossi a puro titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Semplice data entry per tneere ordinato lo storico contatti.,Amministrazione,alta,92,293
62,Monitoraggio: log modulo utenti (nessun err) con preventivo,"URgente completare la registrazione del pagamento per l'ordine ORD-46976 del cliente Scandone, Venditti e Bonino e figli. Il sistema mostra bug 504 durante l'inserimento del'limporto 1479.13 in fatt.zione. Il bonifico risulta effettuato ma il gestionale non salva i dati. Blocco critico che impedisce conferma ordine e spedizione merce. Richiesto supporto tecnico immediato. ordine urgente timeout per performance",Amministrazione,alta,59,413
63,Errore validazione: codice fiscale corretto rifiutato dal sys,"Manctao allineamento incassi: il bonifico di 1153.44 non risulat in contabilità. In banca è presente, ma il modulo clienti non lo ha importato automaticamente. Necessario inserimento manuale o forzatura sync per chiudere la posizione del cliente Trobbiani s.r.l.. Il problema riguarda solo i bonifici di ieri.",Amministrazione,media,61,309
64,Task: aggiornamento anagrafica pianificato,"Duplicazione righe in visualizzazione estratto conto Cerquiglini-Panatta e figli. Le fatture appaiono due votle nella lista a video. Il saldo finale è corretto, è solo un err visivo che confoned gli operatori. Richiesta pulizia della view nel modulo ordini. con login fallito",Amministrazione,bassa,42,275
65,Funzione rotta: tasto upload PDF non cliccabile,err validazione codice fiscale per nuovo cliente Cavanna SPA. Il applicativo lo segna come errato anche se è formalmente valido. Impedisce il salvataggio della scheda cliente. Necessario bypassare il controllo o correggere l'algoritmo di validazione.,Amministrazione,media,47,250
66,Errore stampa: impossibile stampare fattura 2603/23 (cliente aspetta),"L'utente admin_01 segnala lentezza esasperante nel modulo fatzione. Il salvataggio di ogni fattura impiega 30-40 secondi. Non è un blocco totale, ma dimezza la produttività dell'ufifcio. Necessaria verifica performance database o rete su ambiente sviluppo.",Amministrazione,media,69,256
67,Archivio: documentazione storica 1981 - sincronizzazione con memory leak,"Attività di background: archiviazione documenti storici cliente Rapisardi, Cavanna e Giammusso Group per anno 1981. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio morto per liberare spazio. Nessuna urgenza operativa: il task può girare nei mmoenti di inattività del applicativo. Operazione di manutenzione ordinaria del database.",Amministrazione,bassa,72,351
68,Archivio: documentazione storica 2019,"L'account utente operatore_23 risulta bloccato dal sistema reportistica con bug ""504"". L'utente deve urgentmente acceedre per completare l'elaborazione delle fatture per il cliente Brenna, Vespa e Filzi Group. Il blocco sta impattando le operazioni di chiusura ordini e l'invio documenti contabili. Si richiede intervento tecnico immediato per ripristino accesso entro in giornata. con login fallito sconto con negoziaziones",Amministrazione,alta,37,424
69,Discrepanza contabile: bonifico 1488.64 non visibile (chiusura bloccata) - bug per timeout,"Data entry: modifica scheda informativa cliente Fantozzi, Ajello e Roero Group. update campi email rossanasermonti@colletti.net e referente operatore_23. Modifica puramente formale per completezza anagrafica. Attività amministrativa standard di basso livello, gestibile in background., problema su fattura con ordine urgente - listino per negoziazione",Amministrazione,alta,90,351
70,Export fallito: report mensile si blocca a metà (serve ASAP),"Mancata ricezione notifica approvazione ordine ORD-97376. Il responsabile ha approvato, ma l'email non è arrivata all'amministrazione. Senza notifica la fatturazione non parte. checkre code di posta in uscita su ambiente test.i",Amministrazione,bassa,60,227
71,Monitoraggio: log modulo utenti (nessun errore),"Duplicazione righe in visualizzazione estratto conto Rossellini SPA. Le fatture appaioon due volte nella lista a vidoe. Il saldo finale è corretto, è solo un bug visivo che confonde gli operatori. Richiesta pulizia della view nel modulo assistenza.",Amministrazione,media,47,248
72,problem calcolo IVA: importo errato su fatt. estera (non validabile) - memory leak per sincronizzazione per crash,"Data entry: modifica scheda informativa cliente Pennetta, Toscani e Oliboni sr..l.. Aggionramento campi email icipolla@tozzi.eu e referente mario.rossi. Modifica puramente foramle per completezza anagrafica. Attività amministrativa standard di basso livello, gestibile in background. email",Amministrazione,bassa,113,289
73,Sistema fermo magazzino non risponde - utenti bloccati su gestione anagrafiche,"Data entry: modifica scheda informativa cliente Vendetti s.r.l.. Aggiornamenot campi email sonninoilaria@fabrizi.com e referente admin_01. Modifica puramente formale per completezza anagrafica. Attiviàt amministrativa standard di basso livello, gestibile in background. performance per performance",Amministrazione,alta,78,297
74,Backup: storico fatture 1972,"Problema di visualizzazione anagrafica cliente Cadorna-Camicione SPA. Alcuni campi (telefono, indirizzo) appaiono vuoti anhce se popolati nel DB. Rende difficile contattare il cliente per sollecito pagamenti. Bug dell'interfaccia clienti da correggere.",Amministrazione,media,28,252
75,Task: aggiornamento anagrafica pianificato,"Impossibile allegare PDF al record della fattura 3750/24. Il bottone 'Upload' non risponde o dà err. di permessi. Il documento deve essere archiviato digitalmente entro fine mese. Problema limitato alal funzioen di upload, il resto funziona.r",Amministrazione,media,42,242
76,Account bloccato: utente admin_01 fermo (troppi tentativi) per preventivo,"Errore di stampa isolato: impossibile stampare la fattura 8026/23. Il sistema genera il PDF correttamente a video, ma l'invio alla stampante fallisce. Altre fatture vengono stampate regolarmente. Il cliente Cabrini e figli è in attesa del cartaceo per il ritiro merce., problema su problema",Amministrazione,alta,73,290
77,"Blocco sistema durante elaborazione fattura 5775/20 per Grifeo, Filippelli e Corradi Group","Monitoraggio passivo dei log modulo gestione utenti per statistiche utilizzo. Analisi a posteriori dei tracciati per identificare trend di lungo periodo. Non ci sono errori attivi o malfunzionamenti. Attività di studio per future ottimizzazioni, senza impatto attuale. - relativo a preventivoi",Amministrazione,bassa,90,293
78,URGENTE: Account bloccato mario.rossi - err NullPointerException su sistema assistenza,"Mancato allineamento incassi: il bonifico di 1040.63 non risulta in contabilità. In banca è presente, ma il modulo assistenza non lo ha importato automaticamente. Necessario inserimento manuale o forzatura snyc per chiudere la posizione del cliente Camiscione, Disdero e Omma s.r.l.. Il issue riguarda solo i bonifici di ieri. per login fallito",Amministrazione,alta,86,344
79,Backup: storico fatture 2014,"Mancata ricezione notifica approvazione ordine ORD-38580. Il responsabile ha approvato, ma l'email non è arrivata all'amministrazione. Senza notifica la fatturazione non parte. Verificare code di posta in uscita su ambiente pre-produzione. - sconto con negoziazione",Amministrazione,media,28,265
80,Batch: consolidamento dati contabili per sincronizzazione,"Impossibile allegare PDF al record della fattura 2140/20. Il bottone 'Upload' non risponde o dà errore di peremssi. Il documento deve essere archiviato digitalmente entro fine mes.e pb. limitato alla funzione di upload, il resto funziona. - relativo a  [vedi nota allegata]",Amministrazione,media,57,273
81,Export fallito: report mensile si blocca a metà (serve urg.) login fallito per sincronizzazione,"Attività di background: archiviazione documenti storici cliente Cutrufo, Saracino e Brambilla s.r.l. per anno 1974. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio morto per liberare spazio. Nessuna urgenza opertaiva: il task può girare nei mmoenti di inatitvità del sys. Operazione di manutenzione ordinaria del database.",Amministrazione,bassa,95,343
82,Anomalia visiva: duplicazione righe estratto conto (confusione),"Durante l'elaborazione della fattura 5899/24 per il cliente Munari-Guarato Group, il sistema reportistica si è bloccato generando err. ERR_CONNECTION_REFUSED. L'operazione di registrazione pagamento di 1304.92 non può essere completata. Il cliente attende conferma per procedere con l'ordine ORD-69035. Necessario intervento urgente per sbloccare il processo di fatturazione. preventivo per errore criticol",Amministrazione,alta,63,406
83,Monitoraggio: log modulo utenti (nessun bug),"Monitoraggio passivo dei log modulo gestione utenti per statistiche utilizzo. Analisi a psoteriori dei traccaiti per identificare trend di lungo periodo. Non ci sono errori attivi o malfunzionamenti. Attività di studio per future ottimizzazioin, senza impatto attuale. - relativo a account timeout - timeout con ordine urgente",Amministrazione,alta,44,326
