id,title,body,category,priority,title_length,body_length
17,Log: inserimento anagrafica Paoletti s.r.l. con memory leak - sincronizzazione,"Attività di background: archiviazione documenti storici cliente Paoletti s.r.l. per anno 1984. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio morto per liberare spazio. Nessuna urgenza operativa: il task può girare nei momenti di inattività del applicativo. Operazione di manutenzione ordinaria del database.",Amministrazione,bassa,78,330
18,Monitoraggio: log modulo utenti (nessun errore) listino,"Timeout puntuale durante la ricerca fatture per data. La query va in errore solo se si seleziona un intervallo superiore a 30 giorni. Costringe gli operatori a fare ricerche frazionate. Molto scomodo per l'operatività quotidiana, serve ottimizzazione. memory leak condizioni commerciali",Amministrazione,media,55,286
19,Blocco sistema durante elaborazione fattura 4524/20 per Biagiotti-Geraci s.r.l.,Nota di aggiornamento anagrafica per cliente Biagiotti-Geraci s.r.l. nel sistema ordini. Inseriti dati nuovo referente operatore_23 a puro titolo informativo per il database. Nessuan azione di sincronizzazione richiesta al momento. Semplice data entry per tenere ordinato lo storico contatti. preventivo,Amministrazione,bassa,79,303
20,sys fermo magazzino non risponde - utenti bloccati su gestione anagrafiche,"Proposta di manutenzione ordinaria: pulizia account inattivi da lnugo periodo. Litsa di 9 utenti che non accedono da meis. Attività di igiene del database da schedulare come task di routine. Nessun imaptto sugli utenti attivi o sul servizio di produzione., problema su contattare supporto per sconto - bug",Amministrazione,media,74,305
21,"Blocco sistema durante elaborazione fattura 5468/20 per Tiepolo, Pacomio e Baracca SPA",Procedura di backup storico: export fatture anno 2002 per archiivo sicurezza. Generazione file statico in formato PDF da conservare server-side. Operazione a bassa priorità da accodare ai job notturni o weekend. Serve solo per compliacne e non per attività correnti.,Amministrazione,bassa,86,266
22,Manutenzione: pulizia account inattivi,"Nota di update anagrafica per cliente Dallapé, Turchetta e Leone s.r.l. nel sistema clienti. Inseriti dtai nuovo referente giulia.verdi a puro titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Semplice data entry per tenere ordinato lo storico contatti. per ordine urgente - errore critico ordine urgentet",Amministrazione,alta,38,348
23,Task: aggiornamento anagrafica pianificato,"Impossibile allegare PDF al record della fattura 7409/21. Il bottone 'Upload' non risponde o dà errore di permessi. Il documento deve essere archiviato digitalmente entro fine mese. Problema limitato alla funzione di upload, il resto funziona.",Amministrazione,media,42,243
24,Batch: consolidamento dati contabili - disponibilità per login fallito,"Impossibile allegare PDF al record della fatt. 9199/22. Il bottone 'Upload' non risponde o dà err di permessi. Il documento deve essere archiviato digitalmente entro fine mese. Problema limitato alla funzione di upload, il resto funziona.o",Amministrazione,media,70,239
25,bug validazione: codice fiscale corretto rifiutato dal sistema - memory leak con negoziazione per crash,ASAP completare la registrazione del pagamento per l'ordine ORD-90562 del cliente Cassarà SPA. Il applicativo mostra errore 502 durante l'inserimento dell'importo 432.25 in catalogo. Il bonifico risulta effettuato ma il gestionale non salva i dati. Blocco critico che impedisce conferma ordine e spedizione merce. Richiesto supporto problemi tecnici immediato. con bug crashc,Amministrazione,alta,103,375
26,Task: aggiornamento anagrafica pianificato,"Duplicazione righe in visualizzazione estratto conto Pedersoli s.r.l.. Le fatture appaiono due volte nella lista a video. Il saldo finale è corretto, è oslo un err. visivo che confonde gli operatori. Richiesta pulizia della view nel modulo assistenza. sincronizzazione",Amministrazione,bassa,42,268
27,Export fallito: report mensile si blocca a metà (serve ASAP),Malfunzionamneto export Excel per report mensile. La generazione del file si interrompe a metà con error geenrico. I dati a video sono corretti. Serve il fiel esportato per riunione di domani mattina. Wokraround richiesto. - relativo a blocco per performance,Amministrazione,media,60,258
28,Errore calcolo IVA: importo errato su fattura estera (non validabile) con preventivo - timeout,"Discrepanza IVA su doc estera 7512/22. Il sistema calcola un importo diverso da quello atteso per il cliente Conte, Maccanelli e Valmarana e figli. Differenza di pochi euro, ma impedisce la validazione contabile. Richiesta verifica configurazione aliquote nel modulo catalogo.",Amministrazione,media,94,276
29,Funzione rotta: tasto upload PDF non cliccabile per memory leak,Nota di aggiornamento anagrafica per cliente Disdero-Quasimodo Group nel sys vendite. Inseriti dati nuovo referente giulia.verdi a puro titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Semplice data entry per tenere ordinato lo storico contatti. - performance - login fallito,Amministrazione,bassa,63,319
30,Export fallito: report mensile si blocca a metà (serve urg.) per crash - sconto - memory leak,"Attività di background: archiviazione documenti storici cliente oBezio Group per anno 1987. Si tratta di spostare vecchi file (fatture, contratti) nell'archivio morto per liberare spazio. Nessuna urgenza operativa: il task può girare nei momneti di inattività del system. Operazione di manutenzione ordinaria del database. - listino",Amministrazione,bassa,93,332
31,Archivio: documentazione storica 1995 listino con bug - errore critico,"Duplicazione righe in visualizzazione estratto conto Goldstein e figli. Le fatture appaiono due volte nelal ilsta a video. Il saldo finale è corretto, è solo un errore visivo che confonde gli operatori. Richiesta pulizia della view nel modulo assistenza.. Segnalato anche problema con negoziazione - ordine urgente con ordine urgente",Amministrazione,alta,70,333
32,Mancata notifica: email approvazione persa (processo fermo),"Timeout puntuale durante la ricerca fatture per data. La query va in errore solo se si seleziona un intervallo superiore a 30 giorni. Costringe gli operatori a fare ricerche frazionate. Molto scomodo per l'operatività quotidiana, serve ottimizzazione. negoziazionef",Amministrazione,media,59,265
33,Errore critico: impossibile completare pagamento ordine ORD-40167 - login fallito per timeout per disponibilità,"L'account utente admin_01 risulta bloccato dal sistema catalogo con error ""503"". L'utente edve ASAPmente accedere per completare l'elaborazione delle fatture per il cliente Procacci, Iannuzzi e Morabito s.r.l.. Il blocco sta impattando le operazioni di chiusura ordini e l'invio documenti contabili. Si richiede intervento issue tec immediato per rpiristino login entro enrto 2 ore.",Amministrazione,alta,111,382
34,Archivio: documentazione storica 1995 sincronizzazione - login fallito per crash,"Mancata ricezione notifica approvazione ordine ORD-40631. Il responsabile ha approvaot, ma l'email non è arrivata all'amministrazione. Senza notifica la fatt.zione non parte. checkre code di posta in uscita su ambiente demo. sincronizzazione con ordine urgente",Amministrazione,alta,80,260
35,Mancata notifica: email approvazione persa (processo fermo) - timeout - crash,Richiesta estrazione dati statistici su utilizzo licenze Linea Pro. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono.,Amministrazione,media,77,252
36,Task: aggiornamento anagrafica pianificato,"Data entry: modifica scheda informativa cliente Parri, Jilani e Agnesi s.r.l.. update campi email fiammarenault@carfagna.com e referente admin_01. Modifica puramente formale per completezza anagrafica. Attività amministrativa standard di basso livello, gestibile in background.",Amministrazione,bassa,42,277
37,Monitoraggio: log modulo utenti (nessun errore) con timeout per sincronizzazione,"Data entry: modifica scheda informativa cliente Ferragni-Pisani s.r.l.. Aggiornamento campi email barberinicoriolano@oscuro.com e referente admin_01. Modifica puramente formale per completezza anagrafica. Attività amministrativa standard di basso livello, gestibile in background.",Amministrazione,media,80,280
38,Rallentamento fatturazione: salvataggio impiega 40 secondi (troppo) - sincronizzazione con condizioni commerciali - login fallito,"Data entry: modifica scheda informativa cliente Ferragamo Group. Aggiornamento campi email ronaldo17@cilea.com e referente operatore_23. Modifica puramente formale per completezza naagrafica. Attività amministrativa standard di basso livello, gestibile in background.r",Amministrazione,media,129,268
39,Info: statistiche licenze Linea Basic,"Mancata ricezione notifica approvazione ordine ORD-96328. Il responsabile ha approvato, ma l'email non è arrivata all'amministrazione. Senza notifica la fatturazione non parte. checkre cdoe di posta in uscita su ambiente sviluppo. richiesta sconto",Amministrazione,bassa,37,247
40,Blocco sys. durante elaborazione fattura 3873/21 per Antonello-Ferrata SPA,"Duplicazione righe in visualizzazione estratto conto Antonello-Ferrata SPA. Le fatture appaiono due volte nella lista a video. Il saldo finale è corretto, è solo un error visivo che confonde gli operator.i Richiesta pulizia della view nel modulo doczione.",Amministrazione,media,74,255
41,Monitoraggio: log modulo utenti (nessun errore) con bug,Controllo qualità dati contabili storici per archivio. Verifica di orutine sulla coerenza dei vecchi movimenti di anni passati. Non blocca nessuna attività corrente e non richiede correzioni urgenti. Si può procedere gradualmente alla validazione dei record passati. - relativo a filet,Amministrazione,media,55,285
42,Errore stampa: impossibile stampare fattura 1980/20 (cliente aspetta),"Il sistema reportistica non risponde alle richieste di accesso da parte degli utenti amministrativi. Abbiamo la produzione ferma: impossibile gestire le anagrafiche clienti e fornitori. Circa 2 utenti bloccati, nessuno riesce ad accedere alle funzionalità di gestione documenti. Il issue si manifesta in ambiente produzione con timeout continui. - performance",Amministrazione,alta,69,359
43,Info: statistiche licenze Linea Pro,"Data entry: modifica scheda informativa cliente Gelli Group. Aggiornamento campi email livio01@galiazzo.org e referente operatore_23. Modifica puramente formale per completezza anargafica. Attività amministrativa standard di basso livello, gestibile in background.i",Amministrazione,bassa,35,265
44,Errore critico: impossibile completare pagamento ordine ORD-59949,"Timeout puntuale duratne la ricerca fatture per data. La query va in error solo se si seleziona un intervallo superiore a 30 giorni. Costringe gli operatori a fare ricerche frazionate. Molto scomodo per l'operatività quotidiaan, serve ottimizzazione.",Amministrazione,alta,65,250
45,Errore validazione: codice fiscale corretto rifiutato dal sys.,"Durante l'elaborazione della fattura 954/324 per il cliente Ricciardi, Gabbana e Bellini SPA, il sys catalogo si è bloccato generando errore OutOfMemoryError. L'operazione di registrazione pagamento di 1116.26 non può essere completata. Il cliente attende conferma per procedere con l'ordine ORD-37345. Necessario intervento urgente per sbloccare il processo di fatturazione., problema su gestione - memory leak",Amministrazione,alta,62,411
46,Batch: consolidamento dati contabili,Nota di aggiornamento anagrafica per cliente Campano Group nel sistema clienti. Inseriti dati nuovo referente giulia.verdi a puro titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Semplice data entry per tenere ordinato lo storico conattti.,Amministrazione,bassa,36,283
47,Monitoraggio: log modulo utenti (nessun err),"L'account admin_01 risulta bloccato per troppi tentativi di access errati. Serve sblocco manuale da parte dell'amministratore. L'utente deve completare l'inserimento ordini entro sera. Non è un problema di system generalizzato, solo utenza singola. report - condizioni commercialie",Amministrazione,alta,44,281
48,Errore critico: impossibile completare pagamento ordine ORD-89741 - condizioni commerciali con listino con ordine urgente,"Discrepanza IVA su fattura estera 9482/20. Il sistema calcola un importo diverso da quello atteso per il cliente Bragadin s.r.l.. Differenza di pochi euro, ma impedisce la validazione contabile. Richiesta verifica configurazione aliquote nel modulo ordini.  [vedi nota allegata] memory leak con login fallito - ordine urgente",Amministrazione,alta,121,325
49,Blocco sys. durante elaborazione fattura 4915/22 per Zanichelli-Boccaccio s.r.l. per listino con disponibilità,err. validazione cdoice fiscale per nuovo cliente Zainchelli-Boccaccio s..rl.. Il sistema lo segna come errato anche se è formalmente valido. Impedisce il salvataggio della scheda cliente. Necessario bypassare il controllo o correggere l'algoritmo di vlaidazione. - disponibilità - sincronizzazione per performance,Amministrazione,media,110,314
50,Log: inserimento anagrafica Michelangeli SPA,"Data entry: modifica scheda informativa cliente Michelangeli SPA. update campi email giuntigiacomo@tencalla-ravaglioli.com e referente mario.rossi. Modifica puarmente formale per completezza anagrafica. Attività amministrativa standard di basso livello, gestibile in background. preventivol",Amministrazione,bassa,44,290
51,err. critico: impossibile completare pagamento ordine ORD-86057,err. validazione codice fiscale per nuovo cliente Scandone s.r.l.. Il sistema lo segna come errato anche se è formalmente valido. Impedisce il salvataggio della scheda cliente. Necessario bypassare il controllo o correggere l'algoritmo di validazione.,Amministrazione,alta,63,251
52,Monitoraggio: log modulo utenti (nessun errore) - login fallito,"Mancato allinaemento incassi: il bonifico di 1118.61 non risulta in contabilità. In banca è presente, ma il modulo assistenza non lo ha importato automaticamente. Necessario inserimento manuale o forzatura sync per chiudere la posizione del cliente Luxardo SPA. Il problema riguarda solo i bonifici di ieri.. Segnalato anche informazioni",Amministrazione,media,63,337
53,Monitoraggio: log modulo utenti (nessun problem) per condizioni commerciali negoziazione,Procedura di backup storico: export fatture anno 2008 per archivio sicurezza. Generazione file statico in formato Excel da conservare server-side. Operazioen a bassa priorità da accodare ai job notturni o weekend. Serve solo per compliance e non per attività correnti.,Amministrazione,bassa,88,268
54,Errore critico: impossibile completare pagamento ordine ORD-30388,Proposta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 7 utenti che non accedono da mesi. Attività di igiene del database da scheudlare come task di routine. Nessun impatto sugli tuenti attivi o sul servizio di produzione. login fallito per sconto - bugr,Amministrazione,alta,65,287
55,Archivio: documentazione storica 1974 login fallito con errore critico con disponibilità,"Monitoraggio passivo dei log modulo gestione utenti per statistiche utilizzo. Analisi a posteriori dei tracciati per identificare trend di lungo periodo. Non ci sono errori attivi o malfunzionamenti. Attività di tsudio per future ottimizzazioni, senza impatto attuale. - errore critico",Amministrazione,alta,88,285
56,Discrepanza contabile: bonifico 622.1 non visibile (chiusura bloccata) con timeout,Richiesta estrazione dati statistici su utilizzo licenze Linea Premium. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le rsiorse lo permettono.. Segnalato anche  cc: direttore per listino preventivo - performance,Amministrazione,media,82,325
57,Funzione rotta: tasto upload PDF non cliccabile,Noat di update anagrafica per cliente Trombetta s.r.l. nel sistema clienti. Inseriti dati nuovo referetne admni_01 a puro titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Semplice data entry per tenere ordinato lo storico contatti.,Amministrazione,bassa,47,275
58,Batch: consolidamento dati contabili,"Mancata ricezione notifica approvazione ordine ORD-61704. Il responsabile ha approvato, ma l'email non è arrivata all'amministrazione. Sneza notifica la fatturazione non parte. Verificare code di posta in uscita su amibente svilupop. per condizioni commerciali",Amministrazione,media,36,260
59,Task: aggiornamento anagrafica pianificato,"Mancata ricezione notifica approvazione ordine ORD-55577. Il responsabile ha approvato, ma l'email non è arrivata all'amministrazione. Senza notifica la fatt.zione non parte. Verificare code di posta in uscita su ambiente test. urgente condizioni commerciali",Amministrazione,alta,42,258
60,Task: aggiornamento anagrafica pianificato negoziazione,Proposta di manutenzione ordinaria: pulizia account inattivi da lungo periodo. Lista di 10 utenti che non accedono da mesi. Attività di igiene del database da schedulare come task di routien. eNssun impatto sugli utenti attivi o sul servizio di produzione. account con performance sincronizzazione preventivo,Amministrazione,bassa,55,308
61,Batch: consolidamento dati contabili negoziazione,"Discrepanza IVA su fattura estera 2109/21. Il sitsema calcola un importo diverso da quello atteso per il cliente Barbarigo-Gelli Group. Differenza di pochi euro, ma impedisce la validazione contabile. Richiesta verifica configurazione aliquote nel moudlo ordini.. Segnalato anche contattare supporto per listino con sincronizzazione",Amministrazione,media,49,332
62,Timeout ricerca: impossibile filtrare fatture > 30 giorni con errore critico,"Timeout puntuale durante la ricerca fatture per data. La query va in errore solo se si seleziona un intervallo superiore a 30 giorni. Costringe gli operatori a fare ricerche frazionate. Molto scomodo per l'operatività quotidiana, serve ottimizzazione. condizioni commerciali bug",Amministrazione,alta,76,278
63,Account bloccato: utente mario.rossi fermo (troppi tentativi),"Mancato allineamento incassi: il bonifico di 1195.61 non risulta in contabilità. In banca è presente, ma il modulo cataloog non lo ha importato automaticamente. Necessario inserimento manuale o forzatura sync per chiudere la posizione del cliente Trpaani Group. Il issue riguarda solo i bonifici di ieri. con negoziazione",Amministrazione,alta,61,321
64,Manutenzione: pulizia account inattivi,"Problema di visualizzazione anagrafiac cliente Russo-Taliani e figli. Alcuni campi (telefono, indirizzo) appaiono vuoti anche se popolati nel DB. Rende difficile contattare il cliente per sollecito pagamenti. Bug dell'interfaccia magazzino da correggere.",Amministrazione,media,38,254
65,Info: statistiche licenze Linea Premium,"Duplicazione righe in visualizzazione estratto conto Donarelli SPA. Le fatture appaiono due volte nella lista a video. Il saldo finale è corretto, è solo un errroe visivo che confonde gli operatori. Richiesta pulizia della view nel modulo fatt.zione.",Amministrazione,bassa,39,250
66,Rallentamento doczione: salvataggio impiega 40 secondi (troppo),Malfunzionamento export Excel per report mensile. La generazione del file si interrompe a metà con errore generico. I dati a video sono corretti. Serve il file esportato per riunione di domani mattina. Workaround richiesto. - preventivo con crash,Amministrazione,media,63,246
67,Timeout ricerca: impossibile filtrare fatture > 30 giorni,"Mancato allineamento incassi: il bonifico di 783.92 non risulta in contabilità. In banca è presetne, ma il modulo vendite non lo ha importato automaticamente. Necessaroi inserimento manuale o forzatura sync per chiudere la posizione del cliente Pisacane, Garrone e Turati s.r.l.. Il porblema riguarad solo i bonifici di ieri.. Segnalato anche modulo per listino per bug",Amministrazione,media,57,369
68,Batch: consolidamento dati contabili - negoziazione per memory leak,"Monitoraggio passivo dei log modulo gestione utenti per statistiche utilizzo. Analisi a posteriori dei tracciati per identificare trend di lungo periodo. Non ci sono errori attivi o malfunzionamenti. Attività di studio per future ottimizzazioni, senza impatto attuale. - preventivo",Amministrazione,bassa,67,281
69,Funzione rotta: tasto upload PDF non cliccabile,"L'account giulia.verdi risulta bloccato per troppi tentativi di accesso errati. Serve sblocco manuale da parte dell'amministratore. L'utente deev completare l'inserimento ordini entro sera. Non è un pb di sys. generalizzato, sloo utenza singola. ordine",Amministrazione,alta,47,252
70,Archivio: documentazione storica 1984,Procedura di backup storico: export fatture anno 1984 per archivio sicurezza. Generazione file statico in formato CSV da conservare server-side. Operazione a bassa priorità da accodare ai job notturni o weekend. Serve solo per compliance e non per attività correnti.,Amministrazione,bassa,37,266
71,bug validazione: codice fiscale corretto rifiutato dal applicativo,"L'utente mario.rossi segnala lentezza esasperante nel modulo fatturazione. Il salvataggio di ogni fattura impiega 30-40 secondi. Non è un blocco totale, ma dimezza la produttività dell'ufficio. Necessaria verifica performance database o rete su ambiente staging. - disponibilità - listino - timeout",Amministrazione,media,66,298
72,Errore critico: impossibile completare pagamento ordine ORD-58992,"Problema di visualizzazione anagrafica cliente Piaen, Pisacane e Gaimmusso e figli. Alcuni campi (telefono, indirizzo) appaiono vuoti anche se popolati nel DB. Rende difficile contattare il cliente per sollecito pagamenti. Bug dell'interfaccia clienti da correggere. - performance per timeout",Amministrazione,alta,65,292
73,Batch: consolidamento dati contabili,"problem di satmpa isolato: mipossibile tsampare la doc 2882/21. Il sistema genera il PDF correttamente a video, ma l'invio alla stampante fallisce. Altre fatture vengono stampate regolarmente. Il cliente Cuzzocrea, Nicoletti e Gibilisco Group è in attesa del cartaceo per il ritiro merce. - timeout",Amministrazione,media,36,298
74,Log: inserimento anagrafica Gentilini SPA,Richiesta esrtazione dati statsitici su utilizzo licenze Linea Basic. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna sacdenza operativa immediata. Elaborazione da frae offline quando le risorse lo permettono.,Amministrazione,bassa,41,254
75,Sistema fermo assistenza non risponde - utenti bloccati su gestione anagrafiche,"Durante l'elaborazione della fattura 4720/22 per il cliente Rismondo, Vigliotti e Mercantini Group, il sistema assistezna si è bloccato generando errore 504. L'operazione di registrazione pagamento di 590.21 non può essere completata. Il cliente attende ocnferma per procedere con l'ordine ORD-91011. Necessario intervento ASAP per slboccare il processo di fatturazione. con login fallito per sconto",Amministrazione,alta,79,399
76,Batch: consolidamento dati contabili preventivo per disponibilità,Malfunzionamento epxort Excel per report mensile. La generazione del file si interrompe a metà con errore generico. I dati a video sono corretti. Serve il file esportato per riunione di domani mattina. Workaround richiesto.,Amministrazione,media,65,223
77,Batch: consolidamento dati contabili,Proposta di manutenzione rodinaria: pulizia account inattivi da lungo periodo. Lista di 2 utenti che non accedono da mesi. Attività di igiene del database da schedulare come task di routine. Nessun impatto sugli utenti attivi o sul servizio di produzione.,Amministrazione,bassa,36,255
78,Account bloccato: utente mario.rossi fermo (troppi tentativi),"Impossibile allegare PDF al record della doc 2726/20. Il bottone 'Upload' non risponde o dà bug di permessi. Il documento deve essere archiviato digitalmente etnro fine mese. Porblema limitato alla funzione di upload, il ersto funziona.",Amministrazione,alta,61,236
79,Log: inserimento anagrafica Brunello SPA con listino per login fallito - ordine urgente,Malfunzionamento export Excel per report mensile. La generazione del file si interrompe a metà con errore generico. I dati a video sono corretti. Serve il file esportato per riunione di domani mattina. Workaround richiesto. sincronizzazione sincronizzazione,Amministrazione,alta,87,257
80,Errore calcolo IVA: importo errato su fattura estera (non validabile) per timeout - sconto,Nota di update anagrafica per cliente Renault-Dibiasi Group nel system magazzino. Inseriti dati nuovo referente admin_01 a puro titolo informativo per il database. Nessuna azione di sincronizzazione richiesta al momento. Semplice data entry per tenere ordinato lo storico contatti. - sincronizzazione,Amministrazione,media,90,300
81,Task: aggiornamento anagrafica pianificato,Richiesta estrazione dati statistici su utilizzo licenze Linea Premium. Il report serve esclusivamente per proiezioni di budget anno prossimo (uso interno). Nessuna scadenza operativa immediata. Elaborazione da fare offline quando le risorse lo permettono. pagamentoo,Amministrazione,bassa,42,267
82,Bug interfaccia: anagrafica Tafuri-Brugnaro SPA illeggibile (campi vuoti) - preventivo con timeout,"Timeout puntuale durante la ricreca fatture per data. La query va in error solo se si seleziona un intervallo superiore a 30 giorni. Costringe gli operatori a fare ricerche frazionate. Molto scomodo per l'operatività quotidiana, serve ottimizzazione. - relativo a  grazie mille per crash listino",Amministrazione,media,98,295
83,Discrepanza contabile: bonifico 507.93 non visibile (chiusura bloccata),"Il system ordini non risponde alle richieste di accesso da parte delgi utenti amministrativi. Abbiamo la produzione ferma: impossibile gestire le anagrafiche clienti e fornitori. Circa 5 utenti bloccati, nessuon riesce ad accedere alle funzionalità di gestione documenti. Il problema si manifesta in ambiente demo con timeout continui. con scontoe",Amministrazione,alta,71,347
84,Monitoraggio: log modulo utenti (nessun err.),"Data entry: modifica scheda informativa cliente Alfieri s.r.l.. Aggiornamento campi email silvestro25@passalacqua-sokolov.com e referente giulia.verdi. Modifica puramente formale per completezza anagrafica. Attività amministrativa standard di basso livello, gestiible in background.o",Amministrazione,bassa,45,283
85,Info: statistiche licenze Linea acc.ri sincronizzazione - sconto,Controllo qualità dati contabili storici per archivio. check di routine sulla coerenza dei vecchi movimenti di anni passati. Non blocca nessuna attività corrente e non richiede correzioni urgenti. Si può procedere gradualmente alla validazione dei record passati. analisi per memory leak,Amministrazione,media,64,287
86,Bug interfaccia: anagrafica Lovato Group illeggibile (campi vuoti),"Monitoraggio passivo dei log modulo gestione utenti per statistiche utilizzo. Anlaisi a posteriori dei tracciati per identificare trend di lungo periodo. Non ci soon errori attivi o malfunzionamenti. Attività di studio per future ottimizzazioni, senza impatto attuale.o",Amministrazione,media,66,269
